eng,twi,count,source_files
louvres,ahwehwɛ abobɔdeɛ tra-tra bi a wɔde hyehyɛ mpoma mu,0,09_Twi-Dictionary_parallel
lovable,obi a nnipa ani gye neho/wɔpɛ n'asɛm,0,09_Twi-Dictionary_parallel
lovely,emạ obi họ kạ ne họ,0,02_english-twi-dictionary
lovely,nea efi odọ or kọma mu,0,02_english-twi-dictionary
"lover, paramour? d. bá.",dọfowa,0,17_A Dictionary of the Asante and Fante Language_mono
"lover. - 2. one beloved; me d., he whom I love.",o-dófo,0,17_A Dictionary of the Asante and Fante Language_mono
low temperature sink,Tɛmperikya a ɛwɔ fam adaka,0,08_hs_physics_twi_parallel
lowbrow,agodie anaa amammɛrɛ bi a wotumi te aseɛ tiawa ɛsen sɛ ɛyɛ hwanyann,0,09_Twi-Dictionary_parallel
lower,"a price, teu bo so",0,02_english-twi-dictionary
lower,"the voice, si.. nnẹ ase",0,02_english-twi-dictionary
lower class,nnipa a wɔbu wɔn sɛ wɔba fam,0,09_Twi-Dictionary_parallel
lowest terms,nea ɛwɔ fam koraa,0,04_mathematics-glossary
lowly,"to be-, bẹre nehọ ase fẹmm",0,02_english-twi-dictionary
lowness,nea ewọ or eko fam femm,0,02_english-twi-dictionary
loyalist,ɔtaa obi akyi a ɔnnhin-him,0,09_Twi-Dictionary_parallel
lozenges,aduro bi a wɔtafere de sa menewa mu yadeɛ,0,09_Twi-Dictionary_parallel
lubricant,Ngo a ɛmma biribi nwe nnaakye,0,08_hs_physics_twi_parallel
lubricate,kokwa or pọ.. họ,0,02_english-twi-dictionary
lubricate,ngo a wɔde gu afidie,0,09_Twi-Dictionary_parallel
lubricating oil,nku a ɛmma biribi mu nkyere,0,07_hs_living_environment_twi_parallel
lucerne,afifideɛ bi a mmoa di na' etumi yɛ asase yie,0,09_Twi-Dictionary_parallel
lucky,obi tiri ayɛ yie,0,09_Twi-Dictionary_parallel
lucky,"to be-, ye ọsiạdefo",0,02_english-twi-dictionary
lucre,sika/nfasoɔ a obi anya a ɛnnam okwanpa soɔ,0,09_Twi-Dictionary_parallel
lullably,to dwom bɔkɔɔ de dwodwo adɔkwaa,0,09_Twi-Dictionary_parallel
lumber jack,ɔbɛrima a obu nnua,0,09_Twi-Dictionary_parallel
lumber yard,beɛ a wɔtɔn nnua anaa wɔde nnua akɛseɛ guo,0,09_Twi-Dictionary_parallel
luminary,obi a w'agye din/onimdeɛfoɔ,0,09_Twi-Dictionary_parallel
luminescent,luminisɛnte kanea a ɛmfiri ɔhyew adeɛ bi mu,0,07_hs_living_environment_twi_parallel
luminous,Adeɛ a ɛtete yerɛwyerɛw,0,08_hs_physics_twi_parallel
luminous intensity,yerɛwyerɛw no ano den kanea anoden,0,08_hs_physics_twi_parallel
lump,obi honam baabi asoa/ahono,0,09_Twi-Dictionary_parallel
lunar,Lunar/fa ɔsram ho/te sɛ ɔsram,0,08_hs_physics_twi_parallel
lunar eclipse,Bosome kye asaase ne owia,0,03_science-glossary
lunar module,wimhyɛn a ɛkɔ ɔsram so ba,0,08_hs_physics_twi_parallel
luncheonette,beɛ a wodidi awia,0,09_Twi-Dictionary_parallel
lurch,obi gya obi mu,0,09_Twi-Dictionary_parallel
lurch,obi sesa n'adwene ntemntem,0,09_Twi-Dictionary_parallel
lurch,w'apa n'akyi anaa w'agya ne mu,0,09_Twi-Dictionary_parallel
lurid,biribi a basabasayɛ/mmɔnaatoɔ anaa adwamansem ahyɛ mu ma,0,09_Twi-Dictionary_parallel
luscious,nnuaba a ɛyɛ dɛ,0,09_Twi-Dictionary_parallel
lush,asetena kwan a ahodeɛ wom,0,09_Twi-Dictionary_parallel
lush,ewira mono a afifiri kama,0,09_Twi-Dictionary_parallel
lush,obi a ɔbro nsa,0,09_Twi-Dictionary_parallel
lustrous,anl so atɛtɛ ɛtwetwe obi,0,09_Twi-Dictionary_parallel
lustrous,biribi a ɛhyerɛn na ɛdaso kama,0,09_Twi-Dictionary_parallel
lusty,ɔwɔ ahoɔden te apɔ,0,09_Twi-Dictionary_parallel
lute,ɛtesɛ sankuo a wɔde bɔ nnwom,0,09_Twi-Dictionary_parallel
luxuriant,"afifideɛ, nnua ne mfuo a enyini anaa ɛkɔso feefee",0,09_Twi-Dictionary_parallel
luxuriant,nnua ne afifideɛ a ɛdɔso na ɛte apɔ,0,09_Twi-Dictionary_parallel
luxuriate,biribi a wɔtena mu dwodwo woho na wonya anigyee,0,09_Twi-Dictionary_parallel
luxurious,biribi a ɛsombo na ɛyɛ ahomeka,0,09_Twi-Dictionary_parallel
luxuriously,asẹm biara nni hõ,0,02_english-twi-dictionary
luxuriously,nea ẹhõ tĕu fĕrĕmm,0,02_english-twi-dictionary
luxury,adetrasodi or akụnk ụnk anneyọ,0,02_english-twi-dictionary
lye,samina yɛde yeinom si adeɛ,0,09_Twi-Dictionary_parallel
lymph,lemfo nsuo a ɛko tia yareboa,0,07_hs_living_environment_twi_parallel
lymph gland,akwaa a ɛyɛ lemfo,0,07_hs_living_environment_twi_parallel
lymph node,baabi a lemfo firi,0,07_hs_living_environment_twi_parallel
lymph vessel,lemfo ntini (dorobɛn a ɛde lemfo nante,0,07_hs_living_environment_twi_parallel
lymphocyte,lemfosaete lemfo nkwammoa no bi,0,07_hs_living_environment_twi_parallel
lynch,asafofo bu wọn ani gu so or kwati atẹn twẹ obi asọ or kum no,0,02_english-twi-dictionary
lynch,kum obi nẹ n'anom atẹn,0,02_english-twi-dictionary
lynch,obi a nnipa bi ku no anaa wɔsen no esianse wɔse w'aye bone brɛ a wanni n'asɛm,0,09_Twi-Dictionary_parallel
lynx,wiram aboa bi a ɔsɛ ɔkra a ohunu adeɛ yie. Ne dua yɛ tia,0,09_Twi-Dictionary_parallel
lyophilic,nsu afrade a ɛntɔ fam,0,06_hs_chemistry_twi
lyre,sankuo ketewa bi a na 'Greecefoɔ bɔ,0,09_Twi-Dictionary_parallel
lyric,dwom-twerɛ a ɔdɔ nsɛm wom,0,09_Twi-Dictionary_parallel
lyrical,awensɛm anaa dwom a ɛkanyan akonnɔ anaa adwa-mansɛm,0,09_Twi-Dictionary_parallel
lyricist,obi a ɔtwerɛ nnwom mu asɛm ma nnwomtofoɔ,0,09_Twi-Dictionary_parallel
m as in mill,m,0,14_Twi-Language-Guide_parallel
"m-, F. time; aberebi, m-, sometimes, once; mber dodo ara, as often as; mber pī n'ara, from time to time; mber ṅhinūā, at all times, for ever and ever; mbere, time which.",aberĕ,0,17_A Dictionary of the Asante and Fante Language_mono
"m-, the state of having no children. — di b., to be without children; s. mmas... & 1 Sam. 15, 33.",bá-sígyaw,0,17_A Dictionary of the Asante and Fante Language_mono
"m., a run, running, pr. 475.; gallop; canter, trot; tu or tutu mmirika, to run; ode mm. bae, he came running",abiriká,0,17_A Dictionary of the Asante and Fante Language_mono
mac,ataadeɛ bi a wɔde hyɛ fa nsuo mu a woho nnfɔ,0,09_Twi-Dictionary_parallel
macabre,asɛm a ɛnwanwa na ɛyɛ hu,0,09_Twi-Dictionary_parallel
mace,abaa bi a ɛyɛ tumi ho sɛnkyerɛnedeɛ a atumfoɔ de kuta,0,09_Twi-Dictionary_parallel
mace,ɔhwam adeɛ bi a wɔde noa aduane a ɛtesɛ nsoo,0,09_Twi-Dictionary_parallel
machiavellian,obi a ɔnam nnaadaa ne aniteɛ kwanso sisi afoforo,0,09_Twi-Dictionary_parallel
machinations,nnɛdɛɛkwan a wɔnam so nya tumi anaa wɔde pira obi,0,09_Twi-Dictionary_parallel
machine politics,amanyɔfo a wɔpɛ wɔn ankasa mfaso sen ɔmanfo yiyedi,0,11_hs_us_history_twi_parallel
machinery,aban anaa kuo bi nhyehyɛɛ a ɔde di nneɛma bi ho dwuma,0,09_Twi-Dictionary_parallel
machinery,nfidie a wɔde yɛ adwuma,0,09_Twi-Dictionary_parallel
machinist,obi a ɔde afidie yɛ adwuma,0,09_Twi-Dictionary_parallel
mackerel,opo nu nam bi a wod,0,09_Twi-Dictionary_parallel
mackintosh,ataadeɛ bi a wɔde nante fa nsuo mu a wɔnnfɔ,0,09_Twi-Dictionary_parallel
macro,nyansahunu de gyina ho ma nneɛma a ɛyɛ akɛse,0,09_Twi-Dictionary_parallel
macro analysis,ade akɛse mu nhwehwɛmu,0,06_hs_chemistry_twi
macrobiotic,nnuane ne nnuadewa a wannfa nnuro anka/annsɛ no,0,09_Twi-Dictionary_parallel
macrocosm,nhyehyɛɛ a ebom yɛ adwuma baako na 'ewie pɛyɛ,0,09_Twi-Dictionary_parallel
macroevolution,nsesaɛ a emu yɛ den,0,07_hs_living_environment_twi_parallel
madcap,dwumadie a nyansa nnim na 'ebedi nkuguo,0,09_Twi-Dictionary_parallel
madden,biribi a ɛma wɔbo fu anaa ɛhyɛ wo ahoroba/abufuo,0,09_Twi-Dictionary_parallel
made-up,biribi a w'asiesie awie dada,0,09_Twi-Dictionary_parallel
made-up,keka anoo ne anitɛn,0,09_Twi-Dictionary_parallel
madhouse,bɛɛ a dede ne hwanyannyɛ wɔ,0,09_Twi-Dictionary_parallel
madly,biribi a woyɛ no ntɛm-ntɛm ne anigyee,0,09_Twi-Dictionary_parallel
madly,ɛmaa ho dɔ a ɛkɔ akylri,0,09_Twi-Dictionary_parallel
madman,ɔberima a w'abɔ dam,0,09_Twi-Dictionary_parallel
"madman, madwoman, insane person",o-bodámfó,0,17_A Dictionary of the Asante and Fante Language_mono
"madness. — bo d., to go, grow or run mad; pr. 975. od. na ebo no, wabo d., he is mad; abo no d., it has driven him mad; cf. bo 12, gye.",o-dám,0,17_A Dictionary of the Asante and Fante Language_mono
madrigal,nnwomtofoɔ nnwomtoɔ a wonnfa nsankuo anaa biriblaa nnka ho,0,09_Twi-Dictionary_parallel
maelstrom,tebea a ɛyɛ hwan-yann na 'basabasayɛ wom,0,09_Twi-Dictionary_parallel
maestro,obi a ɔwɔ adeyɛ bi mu nimdeɛ a ɛkyɛn so,0,09_Twi-Dictionary_parallel
mafia,"nsɛmmonedifookuo bi a wɔyɛ basabasa- wodil kan huu wɔn Sicily, na wodi nsɛmmone wɔ Amerika",0,09_Twi-Dictionary_parallel
mafia,wode frɛ nsɛmmonedifookuo blara a wodi nsɛmmone,0,09_Twi-Dictionary_parallel
mag,"nsɛmma nwoma a ɛba nnawotwɛ anaa bosome blara a ekuta nsɛm, nfonin ne amane-ɛbo",0,09_Twi-Dictionary_parallel
magenta,Ahosuo a ɛyɛɛ kɔkɔɔ pa ara,0,08_hs_physics_twi_parallel
magenta,biribi a ani dum na 'ɛyɛ ntokontrama,0,09_Twi-Dictionary_parallel
maggot,wote sɛ nsonsono nketenkete,0,09_Twi-Dictionary_parallel
magi,anyansafoɔ mmlensa bi a wɔkosraa Yesu,0,09_Twi-Dictionary_parallel
magic wand,wose wonni tumi a wɔde bedi nsɛmdenden,0,09_Twi-Dictionary_parallel
magisterial,obi a ɔkasa sɛ nea ɔwɔ dibea kɛse,0,09_Twi-Dictionary_parallel
magnanimity,adɔeɛ a wɔyɛ obi titiriw wɔ brɛ a w'adi ne so nkunim wɔ ɔko mu,0,09_Twi-Dictionary_parallel
magnate,ɔdefoɔ a ɔwɔ tumi wɔ adwumam,0,09_Twi-Dictionary_parallel
magnesium,dadeɛ bi a wɔde yɛ egya ma no dɛ esiansɛ etumi dɛ-ɛre yie,0,09_Twi-Dictionary_parallel
magnetic field,Bea a stim wɔ,0,03_science-glossary
magnetic field,Beaeɛ a twebɔɔ di dwuma anaa etumi twe ade,0,08_hs_physics_twi_parallel
magnetic field line,Beaeɛ pɔtee a twebɔɔ di dwuma,0,08_hs_physics_twi_parallel
magnetic flux,Twebɔɔ tumi a ɛde twe nneɛma,0,08_hs_physics_twi_parallel
magnetic force,Bea a stim ahoɔden wɔ/tumi a ɛtwetwe dade,0,03_science-glossary
magnetic induction,Twebɔɔ nhyɛsoɔ tumi a biribi nya de twe ade fam ho,0,08_hs_physics_twi_parallel
magnetism,Adane twebɔɔ magnɛti ho adesua,0,08_hs_physics_twi_parallel
magneto chemistry,magnɛti yɛbea ho nhomasua,0,06_hs_chemistry_twi
magnification,biribi a woma no yɛ kɛse sɛ sɛdeɛ ɛteɛ,0,09_Twi-Dictionary_parallel
magnification,ɛredane twebɔɔ ade a wɔma ɛyɛ kɛse,0,08_hs_physics_twi_parallel
magnify,mã.. so ye.. kese,0,02_english-twi-dictionary
magnify,woma biribi bɛyɛ neɛ sɛneɛ anka ɛteɛ,0,09_Twi-Dictionary_parallel
magnifying glass,Ahwehwɛaniwa a ɛma wohu adeɛ yiye,0,08_hs_physics_twi_parallel
magnolia,dua bi a ɛso nhwiren fufuo ɛne akɔkɔsradeɛ,0,09_Twi-Dictionary_parallel
magnum,nsa-toa bi a etumi fa nsa-ma ntoa mmienu,0,09_Twi-Dictionary_parallel
magnum opus,otwerofoo anaa nfoninyɛfoo bi adwuma a ɛso na ɛhohia sene biara,0,09_Twi-Dictionary_parallel
magog,baabl a Satan teɛ,0,09_Twi-Dictionary_parallel
magpie,"anomaa bi a neɛ yɛ tuntum- ne fufuo, na' ne dua wa",0,09_Twi-Dictionary_parallel
mainstay,biribi ho ade titiriw,0,09_Twi-Dictionary_parallel
maintain feed,bo akwaṅ- or akoṅhãma,0,02_english-twi-dictionary
maintaining,worema no ayɛ deɛ eteɛ,0,07_hs_living_environment_twi_parallel
maintenance,sika a obi de hwɛ obi anaa ode ma no daa deto neho nniɛma,0,09_Twi-Dictionary_parallel
"maize full-grown, but not yet quite ripe, as roasted and eaten by the negroes",abŭrò-dómā,0,17_A Dictionary of the Asante and Fante Language_mono
maize of the last year,kùkuradabi,0,02_english-twi-dictionary
maize of the present season,popōroku,0,02_english-twi-dictionary
maize-ear,hǔaṅ or sunsǔane mmetem,0,02_english-twi-dictionary
maize-to reap,feu or tutu ab.,0,02_english-twi-dictionary
maize-to reap,hǔaṅ or sunsǔane mmetem,0,02_english-twi-dictionary
majorette,awuraba a wode no dikanɛbrɛ a nwomtofoo-kyea to nnwom,0,09_Twi-Dictionary_parallel
majority,woṅ mu dodo ara,0,02_english-twi-dictionary
make-up,nnɛma a wode sisie wɔnho,0,09_Twi-Dictionary_parallel
make-up,nsonsonnɛ a ɛwɔɔ biribi ho ɛne ɔkwan a wo-faso hyehyɛ no,0,09_Twi-Dictionary_parallel
maladjustment,obi a ne nneyɛɛ nfata wɔ nnipa mu,0,09_Twi-Dictionary_parallel
maladroit,biribi a wayɛ no tantan,0,09_Twi-Dictionary_parallel
maladroit,biribi a wotumi sesa kɔ tebea foforɔ bi mu ntɛm,0,09_Twi-Dictionary_parallel
maladroit,wayɛ a enni mu,0,09_Twi-Dictionary_parallel
malaise,tebea bi mu a w'ani nnye nanso wonnim deɛ atoto anaa ɔnyare nso ɔnte apɔ,0,09_Twi-Dictionary_parallel
malar,dodom-see a wɔde wesa aduane,0,09_Twi-Dictionary_parallel
malaria,atiridī asraṅ or -barima,0,02_english-twi-dictionary
maldistribution,adekyɛ a ankɔ yie,0,11_hs_us_history_twi_parallel
male sex cell,Mmarima sɛll a ɛfa nna nsɛm ho,0,03_science-glossary
malformed,biribi a ne hwɛbea asesa,0,09_Twi-Dictionary_parallel
malfunction,afidle a enntumi nnyɛ adwuma yle,0,09_Twi-Dictionary_parallel
malfunction,enntumi nnyɛ adwuma yle,0,09_Twi-Dictionary_parallel
malign,keka obi ho nsɛm,0,09_Twi-Dictionary_parallel
malignant,yareɛ a agye nsam,0,07_hs_living_environment_twi_parallel
mall,bodwaabea a woton nneɛma,0,09_Twi-Dictionary_parallel
mallbag,bɔto a wode so nkrataa,0,09_Twi-Dictionary_parallel
mallbox,adaka a wode nkrataa hyɛ mu,0,09_Twi-Dictionary_parallel
malleability,ɛsɔ sɛnea wotumi dannan biribi fa,0,08_hs_physics_twi_parallel
malleable,obi a wotumi daadaa no ntɛmntɛm anaa afoforo tumi nya no ntɛmntɛm,0,09_Twi-Dictionary_parallel
mallman,ɔberima a ɔhwɛ nkrataa a wode mane so,0,09_Twi-Dictionary_parallel
malnourished,obi a w'afɔn esianse onni aduane pa,0,09_Twi-Dictionary_parallel
malnutrition,aduane pa a wɔ-nnya nnie,0,09_Twi-Dictionary_parallel
malodorous,biribi panpan nnyɛ ɛbɔn,0,09_Twi-Dictionary_parallel
malpractice,obi bu mmara so de hwehwɛ pɛsɛminkomya nfasoo,0,09_Twi-Dictionary_parallel
malt,Wotumi de yɛ pitoo,0,09_Twi-Dictionary_parallel
malt,nsa bi a wonya fri ayuo,0,09_Twi-Dictionary_parallel
maltase,nkwammoa bi a odidi wɔ maatosi so yɛ no glukosu,0,07_hs_living_environment_twi_parallel
maltose,maatosi asikyire a ɛtumi ka,0,07_hs_living_environment_twi_parallel
maltreatment,obi a wohyɛ no ahometeɛ,0,09_Twi-Dictionary_parallel
mammal,mmoa a wɔnnto nko-sua na' wɔwo ma wɔn mma nufoo,0,09_Twi-Dictionary_parallel
mammal s,mamaa aboa a ɔwo na ɔnto kosua,0,07_hs_living_environment_twi_parallel
mammary gland,akwaa a ɛma nufusuo,0,07_hs_living_environment_twi_parallel
mammoth,mmoa te sɛ asono akɛse bi a w'atena ase pɛn,0,09_Twi-Dictionary_parallel
man,as a rational being,0,02_english-twi-dictionary
"man, male person, = obaniń obaniń-ba? cf. nini; Gr.§41, 1.2.—valiant man, hero, cf. oberań.",o-bàrímá,0,17_A Dictionary of the Asante and Fante Language_mono
man-eater,mmoa a wɔwe nnipa nam,0,09_Twi-Dictionary_parallel
man-hunt,hwehwɛ obi a w'ayera/wabo ko,0,09_Twi-Dictionary_parallel
man-made,nnipa na ɛyɛɛ na ɛnnyɛ ɔdomankoma adeɛ,0,09_Twi-Dictionary_parallel
man-to-man,ayaa obi nkyɛne bi,0,09_Twi-Dictionary_parallel
man-to-man,mmerima mmlenu gylna animu-ne-animu kasa,0,09_Twi-Dictionary_parallel
manage,di or fwe so ye,0,02_english-twi-dictionary
manageable,biribi a wotumi di ho dwuma,0,09_Twi-Dictionary_parallel
manager of school,asũae so panyiṅ or fwefo,0,02_english-twi-dictionary
manageress,obaa a ɔhwɛ adwuma bi so,0,09_Twi-Dictionary_parallel
mandate,tumi a wode ama obi sɛ adwuma bi,0,09_Twi-Dictionary_parallel
mandated by law,ɔhyɛ a ɛfiri mmara mu,0,16_Twi-census-Glossary_parallel
mandated by the Constitution,ɔhyɛ a ɛfiri Mmarakunini mu,0,16_Twi-census-Glossary_parallel
mandatory,mmara ma neyɛ ho kwan,0,09_Twi-Dictionary_parallel
mandolin,ɛtesɛ sankuo ketewa bi a wode bɔ nnwom,0,09_Twi-Dictionary_parallel
mane,aboa kɔkɔɔ ho nhwi,0,09_Twi-Dictionary_parallel
"manful, manlike, manly, warlike deeds or behaviour, bravery; odi ab., he shows manliness, quits himself like a man.",abanínsém,0,17_A Dictionary of the Asante and Fante Language_mono
manfully,yɛ no mmerima so/ahotoɔ soo mu,0,09_Twi-Dictionary_parallel
manganese,abohene bi a wotumi no fam a wode yɛ nnadeɛ,0,09_Twi-Dictionary_parallel
manger,"mmoa adididaka, mbowa edzidzidaka",0,09_Twi-Dictionary_parallel
mangrove,dua bi a enyini bom kuhaa na ɛtaa si nsuo ho,0,09_Twi-Dictionary_parallel
mangy,mmoa a yadeɛ ama wɔn nwii aku/atutu,0,09_Twi-Dictionary_parallel
manhandle,sopa obi/yɛ no basabasa,0,09_Twi-Dictionary_parallel
manhole,amena a wɔtu no fam ɛdeɛ tiafi,0,09_Twi-Dictionary_parallel
mani-depressive,"obi a ɔwɔ anigye ne ahotoɔsoɔ, nanso ɛbrɛ foforɔ ohaw anaa oboto, a ɔyɛ ho hwee a ɛnnyɛ yie",0,09_Twi-Dictionary_parallel
maniacal,basabasayɛ a ehu na' wonntumi nni soɔ,0,09_Twi-Dictionary_parallel
manic,su a ahodɛn wom esian- sɛ nnipa no ani abere,0,09_Twi-Dictionary_parallel
manicure,nsa ne mmɔwerɛ ho ahonilde,0,09_Twi-Dictionary_parallel
manicurist,obi a odi ne nsa ne ne mmɔwerɛ ho ni,0,09_Twi-Dictionary_parallel
manifesto,amanyɔ-mmara anaa ɛho nsɛm a w'atwerɛ,0,09_Twi-Dictionary_parallel
manipulate,wohyɛ biribi ma wo- yɛ nea wopɛ,0,09_Twi-Dictionary_parallel
manipulate,yɛ biribi nimdeɛ kwan so,0,09_Twi-Dictionary_parallel
manipulated independent variable,ɔfa a yetumi sesa mu,0,07_hs_living_environment_twi_parallel
manla,ani a ɛgye biribi ho kɛse/n'ani gye biribi ho kɛse,0,09_Twi-Dictionary_parallel
manlac,ɔbɔdamfoɔ a ɔyɛ basabasa na' neho yɛ hu,0,09_Twi-Dictionary_parallel
manned,wiemhyɛn anaa afidle a nnipa hyɛm ka,0,09_Twi-Dictionary_parallel
mannequin,roba a wode ayɛ nipa asi bodwaa anim a wode ntaadeɛ ne kye hyɛ no de tɔn,0,09_Twi-Dictionary_parallel
"manner of behaviour, conduct; ne sā b. nye me fe",bra-bán,0,17_A Dictionary of the Asante and Fante Language_mono
manner of eating; dining-room,adidí-bèá,0,17_A Dictionary of the Asante and Fante Language_mono
manning,anobaabae a wode susu adwumayɛfoɔ a wɔbɛfa wɔn wɔ adwuma bi mu,0,09_Twi-Dictionary_parallel
mannitol,aduru a ɛma dwensɔ,0,06_hs_chemistry_twi
manoeuvre,hokwan a obi nya sɛ ode bɛsesa nhyehyɛɛ bi,0,09_Twi-Dictionary_parallel
manoeuvre,nyansa kwan a wofa so yɛ biribi,0,09_Twi-Dictionary_parallel
manoeuvre,tebea bi a wosesa no ma no yɛ wo yie,0,09_Twi-Dictionary_parallel
manor,oman asase anaa ɔdan a wode ayɛ ahohodan,0,09_Twi-Dictionary_parallel
manor,ɛtaa yɛ tete dan,0,09_Twi-Dictionary_parallel
manorial,oman bi ahohodan anaa nneɛma bi a ɛwɔ hɔ friteteete,0,09_Twi-Dictionary_parallel
manpower,adumayɛfoɔ a wode wɔn ahodɛn yɛ adwuma,0,09_Twi-Dictionary_parallel
manque,odwumayɛni a wa'bɔ mmɔden blara nanso onntuml mmɛyɛ adwuma mu nimdeɛfoɔ,0,09_Twi-Dictionary_parallel
manse,ɔdan a asɔrefoɔ asi de ama wɔn sɔfoɔ te mu,0,09_Twi-Dictionary_parallel
manservant,ɔbɛrima a ɔsom sɛ,0,09_Twi-Dictionary_parallel
manslaughter,"na' ɔse bɛpira no, ɛna ne nsa apa 2. awudi, awudie, ewudzi",0,09_Twi-Dictionary_parallel
manslaughter,obi a ne nsa apa na w'akum obi- na' anka ɛnnyɛ n'adwen ne no,0,09_Twi-Dictionary_parallel
mantle,obi a osi nimdeɛfoɔ bi anan ɛyɛ n'adwuma ma no,0,09_Twi-Dictionary_parallel
manual,nea woḍe nsa na eyẹ,0,02_english-twi-dictionary
manufacturer,odwumayɛfoɔ a ɔyɛ nneɛma,0,09_Twi-Dictionary_parallel
manure,nwira yɛ asase yie,0,09_Twi-Dictionary_parallel
"many, manifold; plentiful, abundant, copious",dōmāṅkāmā,0,17_A Dictionary of the Asante and Fante Language_mono
map,asase nfonin a w'ayɛ agu krataa so,0,09_Twi-Dictionary_parallel
map,asase nfonin a wayɛ agu krataa so,0,09_Twi-Dictionary_parallel
maple,dua bi a wode yɛ nkonwa,0,09_Twi-Dictionary_parallel
maraud,biribi ho kɔm atware,0,09_Twi-Dictionary_parallel
marble,ɔbotan bi a wɔde yɛ agudɛ honin,0,09_Twi-Dictionary_parallel
margarine,bɔta bi a wɔde di paano,0,09_Twi-Dictionary_parallel
