page,twi,eng
90,dāpem,"a thousand times daily; a long time; always, ever, often"
90,dapeṅ,week
90,dapensém,weekly report
90,dápoṅna,"a high, festival day"
90,dárè,"dollar; piece of money, silver coin"
90,adáre,"hook, bill-hook, large knife, bush knife, used by the negroes to cut down branches and shrubs"
90,adare-bó,"musket-ball, bullet of iron"
90,dárèkáná,a sympathizing expression in condoling
90,darewa,a small fish-hook
90,adasā,"men, people (in general)"
90,adasā-mba,"men, children of man"
90,o-dasànyi,odesāni
90,o-dasāwa,a tree and its fruit
91,dase,"adanse, Mt.8,4. Mk.6,11. dzi d., ye adanse, = di adanse, Mt. 23,31."
91,dāse,"blood, gore; s. bogya, dānse, kafo."
91,da-ase,"to thank, s. da 24."
91,ndaase,"nnaase, aseda."
91,o-daásé,"a log of wood scooped out longitudinally to serve for a mortar (cf. owoaduru); fodder-chest or water-trough for sheep. Odaase de, eda ho [eda ase, fam'], owoaduru nso si ho; od. de, akura na woye, nanso won a wokyi woadurum' fufu Kwasida na wowow wom'."
91,daasébĕre,"[fr. mada-ase mabĕre, I have thanked I have become tired] a title given to kings: a benefactor so liberal that he makes one grow weary of returning thanks."
91,adasefo,"witnesses; adase-torfo, false witnesses. Mt. 26,55.60."
91,dasī,"tight(?); wokyeree no hama d., they bound his hands tight."
91,da-so,"to continue, s. da 25 c."
91,o-dàsó,"pl. n-, coverlet, blanket, quilt (ade a eda [mpa] so); the cloth on which one sleeps; cf. mmuatām."
91,o-dasú,"pl. a-, [oda su=horow] a division of the night, night-watch (of which the negroes count three: from 6 to 10, 10 to 1 and 1 to 4 o'clock. Woda na wunyāñ a, wofre no d. biakō; od. biakō twām' a, na omunuñkum nè mframa abetwām'.) Wayi (or wada) d. biakō, he has slept the first part of the night; woadá ayi d. fā, they lie in the first sleep: woada ayi ad. abieñ, they have slept from the beginning of the night till after midnight; woadá ayi ad. abiesā, they had slept till about 4 o'clock in the morning; obaa od. abieñ mu, he came in the second watch; eduu od. koṅkoṅ, it was in the middle of the night; odasúm', at midnight, in the night. - F. desu, Mt. 24,43. [Ps.90,4."
91,adatéwa,a sort of cloth; s. ntama.
91,adatia,"= adare tia, pr. £12."
91,da-tiā,a short term or space of time granted to a debtor for discharging his obligation; wahye no d. bi.
91,o-daw,"1. the jaw, = abogye; osūm d. = ode ne nsa sūm n'a-bogye, he supports his chin with his hand. - 2. conversation; obo daw = obo semode, he (""moves his jaw"") holds a conversation."
91,dawā,"pl. n-, [eda, dim.] a short day or time; yekodii nnawá bi wo ho na yebae, we spent some few days there and then returned."
91,dawa,"pl. n-, 1. (a pair of) fire tongs. - 2. a bell of native manufacture, hung on sheep's or dogs' necks, s. da."
91,adawá,"[adare, dim.] a small bill-hook."
91,adawá,"= adewá, a certain play and song of women."
91,dawadwa,"stomach (of man); cf. furu, nsonokese."
91,da-woro,"a day fixed, yet not punctually kept, a slipping day (as it were); wahye d., he set a time, but has not kept to it."
91,adáwòromā,"favour, kindness, grace, mercy; the word is used in an elliptical way, and scarcely as the subject of a sentence. - Wo ad., you are very kind! n'ad. ntia, aṅkā miwui, but for his kindness, I should have died; ohene ad. ntia, aṅkā wokum me, but for the"
92,o-dáwúru,"a kind of bell to be struck with a stick by the public crier in making proclamation, also used at public meetings, at certain plays, in the frantic dances of fetish-men &c."
92,Adawurantu-adawara-ntōa,a by-name of Kōmaŋ or Akŭropoŋ in the language of the great drum.
92,adayé,"a good situation; ne kŭro-baŋ wo ad. mā eye few, the town is beautifully situated."
92,da-yiye,sleep well!
92,de,"that; as, even as; like as; used elliptically (almost, nearly); very, very much."
92,de (dew),"agreeable, pleasant, sweet, is used of eatables and drinkables; of sound, e.g: of the horn, of the drum, of a tune, of words; of a person: he is an agreeable man; right, righteous, used in judicial decisions or sentences; he is (in the) right; he is wrong."
92,o-dé,odew.
92,de,dew.
92,nde,to-day.
92,de,"to hold, have, possess; to own; to owe; to have seized or befallen; to contain, to be; to have the name of, be called; to hold on, keep on, persist in, continue; to use, be accustomed to; to mean, refer to, allude to, aim at; to mention."
93,de,"expressing a state, the action by which the state is produced, is usually expressed by other verbs, as, fa, to take, nyā, to obtain: obefa nehō adi, he will become free; obenyā kaw, he will run into debt."
93,de,"is very often used as an aux. v. introducing an object to which the action expressed by the principal verb refers, or by means of which it is performed, or of which some other thing is made"
93,de,"emph. part. & conj., by which a person or thing, or an action (or sentence), is made prominent or opposed to another or others."
93,dee,"emph. part. & conj., by which a person or thing, or an action (or sentence), is made prominent or opposed to another or others."
93,de,"pron. put instead of a previous noun [fr. ade, thing] Gr. § 62. me de, mine, also my part, my portion; yeñ de, ours &c."
93,dee,"pron. put instead of a previous noun [fr. ade, thing] Gr. § 62. me de, mine, also my part, my portion; yeñ de, ours &c."
93,dea,"pron. put instead of a previous noun [fr. ade, thing] Gr. § 62. me de, mine, also my part, my portion; yeñ de, ours &c."
94,o-dé,"yam, a large esculent tuber or root of various climbing plants, of the genus Dioscorea, forming, when roasted or boiled, a wholesome, palatable, and nutritious food"
94,àdé,"thing, substance, espec. an inanimate object; any object of the senses or of thought"
94,áde,a kind of beads
94,de,to open wide; to extend
94,dè,"still, silent, quiet, calm; softly, gently, carefully"
94,o-dé,"friend, used by a female addressing a female friend"
94,dea,"he who; that which; also place where, manner in which"
95,ade-bisá,"inf. consultation, inquiry of a fetish or fortuneteller."
95,o-debisáfó,"pl. a-, inquirer. pr. 1700."
95,adebó,"[ada-ebó, koko so ńkataso] an amulet worn or ""lying on the breast"", of cloth, leather &c.; ńkūrofo de sébè n. a. ye mu; - breast-plate, ephod."
95,ade-bó,inf. creation.
95,odebófo,"creator, = obófo, oboadee."
95,ade-bòné,"pl. n-, a bad thing, evil, ill, sin; cf. bone."
95,o-deboneyéfó,"pl. n-, sinner, evil-doer, malefactor, criminal; cf. obone, obonefo, onipabone."
95,adebònóa,"pad. - adebònóa, a kind of beads. S. kabonoa, -ā."
95,adebonóruwa,bolster; s. kabonoruwa.
95,ndeda,"F. = nnera, yesterday."
95,nde-dayi,"F, = nne-dayi, to-day."
95,adedàdé,"an old, well-known, common thing; = ade dedaw."
95,deda-dedaw,"red. a. or adv. 1. very old. - 2. long ago, long since, for a long time."
95,dedaw',"Ak. dada, F. dadaw, pl. a-, a. 1. old (used of things, seldom of persons, cf. apā, panyiṅ, akora): odáṅ dèdaw' or odaṅ nédáw, an old house. - 2. long known, long acquainted: odamfó dedaw, an old friend."
95,dèdaw,"Ak. dada, adv. already: wábà d., he is come already."
95,dedé,"red. a., s. de."
95,Dede,"pr. n. of a female, said to be the mother of the Gã people and the elder sister of Koko, q. v."
95,odede,"Ak. sayings, fame, report."
95,dede,"F. = gyegyēgye, noise, tumult. Mt.9,23. Mk.5,38."
95,odédé,"possessor, owner, proprietor."
95,adede,Ak. = dŭae; a certain play; yegoro ad.
95,dede,"red. v. to sneak, slink, crawl after, to watch, lurk for, lie in wait (agyinamoa dedē ńkura; obommofo d. aboa ausā-na wakum no; dēdē kokyere aboa no!)."
95,adedeṅkrūmā,"the castor-oil plant, Ricinus communis, Palma Christi."
95,adé-di,inf. inheriting.
95,o-dedifo,"pl. a-, heir."
95,o-de-dōmā,"s. dōmā, horohoro."
95,o-deduàní,"pl. nnednafó, [nea oda duam] captive, prisoner, one fastened to the block, cf. duā 6. - F. daduianyi."
95,dedua-fí,"= nneduafo fi, prison."
95,dee,"adee, Ak. s. de, ade."
95,dèfè,"a. soft, sweet, flattering; softly; óyè n'ani akyi d. = ódà n'ani akyì fèfèfe (okā n'ani gu so se orédā, nanso eúyé nna nà órédā), he blinks, twinkles, winks, casts a smiling look (at)."
95,defèdèfè,"red. v., to flatter; syn. hoahoa; odefèdèfè no ágyè n'ádé adí, he flatters him in order to inherit his property; od. n'ano, he speaks softly, appeasingly."
96,ade-fɛm,inf. borrowing.
96,o-defɛmfo,one who borrows.
96,ade-fɛre,"inf. piety, religiousness, reverence, veneration, awe, holy fear."
96,o-defɛrefo,"a pious, godly, religious, reverent, careful, conscientious, scrupulous, person."
96,ade-firi,inf. giving or selling on credit.
96,o-defirifo,"debtor, = odefɛmfo."
96,o-defó,"a man of wealth, wealthy, opulent, rich man; syn. osikani, ohɔnyãfo."
96,o-dɛfóo,"benefactor, a good, kind, benign, charitable, liberal, bountiful, munificent man, used as a respectful or flattering address to a man of rank."
96,ade-fɔm,"inf. offence, transgression, trespass."
96,o-dé-fúfú,"1. a pudding of yam, s. fufú. - 2. a kind of butterfly."
96,ade-fwɛré,inf. (the act of) expending or wasting money; expenditure.
96,adefwɛrede,"costs, expenses; charges."
96,o-de-gufo,"founder, caster; type-caster, letter-founder."
96,odeha,"[who possesses the forest] a by-name of the leopard, s. osebo."
96,ade-húnu,"a vain thing, vanity, = ahuhude."
96,o-déhyé,"1. a free man, free woman; noble man; member of the king's family; 2. the state or rank of a free man; 3. (adj.) free, not in bondage free-born. 4. (n.) od., an eruption and swelling of the eyelids."
96,o-dehye-ba,free people's children.
96,adehye-di,"inf. liberty, personal freedom."
96,o-dehye-kɔfoni,knight; baron. Hist.
96,o-dehye-panyiŋ,"count, earl; omantam mu d., landgrave. Hist."
96,adehye-sɛm,"behaviour of a free, independent man; arrogance, presumptuousness; As. = ahantaŋ. - di ad., to be presumptuous; to live as a nobleman."
96,adehye-sóm,"inf. service in the quality of a free man or relation, not of a slave."
96,o-dehyewá,"(young) nobleman. - pl. n-, nobility."
96,ade-káŋ,the first thing; first-fruit; cf. abakaŋ.
96,ade-káŋ,"inf. counting, reading; cf. okáŋ, okeŋkaŋ, ŋhōmakaŋ."
96,deke,s. dekye.
96,dèkèdèkè,"carefully: woso no (wokura no) d., they carry (handle) him cautiously."
96,dékèdékè,"softly: oŋam ne naŋ āno d., he walks silently on tiptoe; syn. berɛw."
96,dekōde,"[adɛkō] what, which thing (in indirect questions, Gr. § 60); kobisa no dekōde a ofwɛtwɛ, go and ask him what he is looking for; edɛŋ na ayɛ no mā osū? minnim dekōde."
97,ade-kora,"inf. securing of things, pr. 712."
97,o-dékùró,"pl. a-fo, 1. owner or chief of a town or village (used as a respectful title or appellation); 2. burgomaster, mayor, prefect."
97,adekúrow,"pl. a-fo, 1. owner or chief of a town or village (used as a respectful title or appellation); 2. burgomaster, mayor, prefect."
97,ode-kwaseá,a kind of yam; s. ode.
97,dekyé,adv. 1. perceptibly; 2. slightly.
97,adé-kyé,"inf. 1. dividing; 2. the act of presenting, making presents."
97,adekyedé,"(pl. id.) gift, present, also adekye, akyede."
97,adekyéé,"1. day-break, morning; 2. the next or following day; 3. day-light, the whole day including morning, noon, afternoon and evening."
97,adekyē-hãmã,"the first ray or streak of light at the horizon in the morning sky; morning-twilight, dawn, day-break, day-blush, the purple glory of the morning."
97,adekyē-soroma,"morning-star, day-star; s. kō-soroma, owuodi, kyekyepeaware."
97,ade-kyere,"inf. instruction, teaching."
97,dem,"1. hurt, injury, damage, loss; fault, defect, blemish; 2. a lasting impression; residue; a sticking fast, resting, continuing (in the ear)."
97,dém m,"a. still, quiet, calm; syn. dinn, komu."
97,dem,"F. = sa, sã, so, thus; dem no, whereupon; dem yi, thus, on this fashion."
97,demara,"= sãara, so, even so, the same, likewise."
97,dem-ntsir,"F. = ne sã nti, therefore."
97,ademene,"As. = sumãna, pr.743."
97,dèmmére,"n., F. ndzembir, reed; diff. kinds: 1. mfiá, used for wicker-work; 2. kète, used for a kind of flute, kete, odurugya; 3. oyée, with many thorns."
97,o-demerefúá,"bush-dog, catches fowls; = Odompo, q. v."
97,dèméregu,"-ku, adobe 'mereŋkẽnsóno à woápò, a branch of the adobe-palm, from which the fibres (edow) are or have been taken out."
98,ademudé,"a thing preserved, treasured up in a box &c., treasures, valuables; e.g. adémùhèné, adémùsiká; adémùtám, a precious cloth, not used always, but kept for festival occasions."
98,deŋ,"to overcome, master, conquer, overpower; deŋ so: to outweigh, overpoise, overbalance; to be more than, surpass, exceed, preponderate, prevail."
98,(e-)déŋ,"what? what thing? 1. what? what thing? ose déŋ? what does he say? wofré yi déŋ? what (or how) is this called? edéŋ ni, what is this? It may be used in the poss. case: edéŋ asém ni? = asém bèŋ ni? edéŋ asém na mokā, what (thing's word) are you talking? - 2. édèŋ, édéŋ nti, for what, from what cause, why? woyee deŋ na wofwẽe ase, what did you do (i.e. how was it) that you fell? moye deŋ na mugyina ha kwa? how is it that you are standing here idle? - 3. how? woyẽ ūno deŋ? how is the palm-oil made? - 4. deŋ, F. how much? Ak. seŋ? Akr. ahẽ? - Edéŋ, contr. = èyẹ déŋ : edéŋ na wofwẽfwẽ, what is it that you seek?"
98,F. deŋ,"what? what thing? 1. what? what thing? ose déŋ? what does he say? wofré yi déŋ? what (or how) is this called? edéŋ ni, what is this? It may be used in the poss. case: edéŋ asém ni? = asém bèŋ ni? edéŋ asém na mokā, what (thing's word) are you talking? - 2. édèŋ, édéŋ nti, for what, from what cause, why? woyee deŋ na wofwẽe ase, what did you do (i.e. how was it) that you fell? moye deŋ na mugyina ha kwa? how is it that you are standing here idle? - 3. how? woyẽ ūno deŋ? how is the palm-oil made? - 4. deŋ, F. how much? Ak. seŋ? Akr. ahẽ? - Edéŋ, contr. = èyẹ déŋ : edéŋ na wofwẽfwẽ, what is it that you seek?"
98,Ak. debeŋ,"what? what thing? 1. what? what thing? ose déŋ? what does he say? wofré yi déŋ? what (or how) is this called? edéŋ ni, what is this? It may be used in the poss. case: edéŋ asém ni? = asém bèŋ ni? edéŋ asém na mokā, what (thing's word) are you talking? - 2. édèŋ, édéŋ nti, for what, from what cause, why? woyee deŋ na wofwẽe ase, what did you do (i.e. how was it) that you fell? moye deŋ na mugyina ha kwa? how is it that you are standing here idle? - 3. how? woyẽ ūno deŋ? how is the palm-oil made? - 4. deŋ, F. how much? Ak. seŋ? Akr. ahẽ? - Edéŋ, contr. = èyẹ déŋ : edéŋ na wofwẽfwẽ, what is it that you seek?"
98,deeŋ,"what? what thing? 1. what? what thing? ose déŋ? what does he say? wofré yi déŋ? what (or how) is this called? edéŋ ni, what is this? It may be used in the poss. case: edéŋ asém ni? = asém bèŋ ni? edéŋ asém na mokā, what (thing's word) are you talking? - 2. édèŋ, édéŋ nti, for what, from what cause, why? woyee deŋ na wofwẽe ase, what did you do (i.e. how was it) that you fell? moye deŋ na mugyina ha kwa? how is it that you are standing here idle? - 3. how? woyẽ ūno deŋ? how is the palm-oil made? - 4. deŋ, F. how much? Ak. seŋ? Akr. ahẽ? - Edéŋ, contr. = èyẹ déŋ : edéŋ na wofwẽfwẽ, what is it that you seek?"
