page,twi,eng
261,ŋkáté-boraá,"a gr.-nut husk with 1 nut; ŋk.-sã, ... with 3 nuts. — ŋkáté-fútúru, ground-nuts in the husks. pr. 640."
261,ŋkã-te,"ŋkáté, inf. 1. feeling, perception; ade a ɛtra ohonam ŋk. so, an immaterial thing, being above (the appreciation of) the senses. — 2. report, rumour. Job 15,21."
261,ŋkãte-de,"ŋkátedé, sense, the (5) senses. Heb. 5,14; sensory organ(s)."
261,ŋkãtèé,"the faculty of perceiving through the bodily senses, perception; sense(s)."
261,ŋkate-(a)ním,"[kate, v.] frowardness; pretence, pretension; cf. kwaatse."
261,ŋkate-kwáŋ,soup made of ground-nuts.
261,ŋkãte-mmɛŋ,"nea mmoa de te ade ŋkã, feelers, attached to the heads of insects & crustacea; antennae."
261,kátère,v. : de ɔkõ kátèrè só = to commence an attack; ɔde adwuma kokátère só == the work in spite of great difficulties. Syn. yɛre.
261,akátewa,"a large fruit, the seeds of which"
262,kátim,are eaten by the natives; syn. àkyè-kyéá.
262,ŋkátipra,"ye ŋk., to incite; syn. hwǎnyaŋ."
262,ka-tiri,"[ekaw, tiri] capital, principal, stock. pr. 366."
262,kàtirikàtiri,"adv. to tutu or pere, said of bo or kōma: flutteringly: ne bo (kōma) tutu k. wo ne yam', ne bo pere ne yam' k., his heart throbs or palpitates violently; pere k., to pant. Ps. 38,11."
262,katírikàtirifó,"kàtirikatirifó: hoŋhom mu k., one that has a quick temper."
262,akátó,"v. n. [wato no kaw] satisfaction, the money paid in settlement of a claim for adultery with one's (own) wife, syn. àyéfare; wagye no ak., he has taken satisfaction-money from him."
262,ŋká-tóam',v. n. [kā tōa mu] connexion (e.g. of two verses or passages of Scripture).
262,ŋká-to-ho†,"v. n. [kā, to speak, to ho, to luy down] agreement, stipulation; articles, conditions or terms of agreement. K. § 7; II."
262,o-ká-to-so,"ŋ. v. n. accusation, charge; cf. okāguso."
262,katraka,"F. ring, hoop, circlet, crown. Mt. 27,29; s. haŋkare."
262,akátrám',"wodi woŋ hō ak., they strike one another, fight, combat (like gladiators); twu bēra tetretem' ha na yenni ak.!"
262,aka-túá,"v. n. [tua kaw] payment of what is due or deserved, wages, salary, pay. pr. 852; hire; (ak. pa,) reward, recompense; (ak, bone,) punishment, penalty, deserved chastisement."
262,o-ka-tuáfó,"pl. a-, 1. payer of a debt. - 2. rewarder. Heb. 11,6."
262,o-ká-túfó,"pl. a-, excavator; pioneer (a soldier), sapper."
262,ŋkátúm,Akp. F. a species of eatable mushroom; wode ŋŋo gu so na wodi; cf. kātim.
262,aka-tutú,inf. [tutu kaw] postponement of the payment of a debt.
262,ŋká-twam',"v. n. that cannot be uttered or expressed, that is unspeakable, inexpressible; nea emma okā."
262,o-kátwie,"Aky., o-kátwuw, Akp. F. the spleen = tāni. pr. 607."
262,kàw,"v. to ferment, to leaven, 1 Cor. 5,6, undergo fermentation, become sour, be leavened, said of palm-wine, yeast, and dough; syn. pae. wode anopasá si hō na edu anadwofā a, na ákàw; woyam mmore si hō na edi unansā a, na akaw ana apae = aye ŋwenegwéne."
262,kàw,"v. [red. kekaw] 1. to bite = ka; to bite off, knap. pr. 529. - to masticate, chew; òkàw aduaŋ'; cf. wēsaw; - kaw so, to bite upon or off. pr. 708. 2013; wopé akàw ŋ'anó, they like his manner of speech very much. - 2. kaw mu, kekaw mu, to cry, make a noise, scream; cf. bom', boŋ, tēem'."
262,o-kàw,"ekà, pl. a- [ka, to be wanting] a debt. pr. 1497-1503; a deficit; that which is due, liability; a duty neglected, trespass. - bo k., to make, contract a debt; yi k., s. yi 32; de or mā k., to have debts, to owe (a debt). pr. 747 f. 776. òdede or òmōmā aká(w), he has many debts; daŋ k., to recover a debt. pr. 721-23; tua k., to pay a debt. pr. 374. 748. 1397; otuáa no só kàw pá, he rewarded him; otuaa no so k. bone, he punished him; to..k., s. to, to buy &c.; tutu k., s. tu 28; bo (obi) k., to punish (one) by a fine; to make one run into debt (= womā ǎbo k.)."
262,akáw,"enmity, hostility; hatred, grudge; woye. ak = woŋkā, they are at enmity, at variance with each other; cf. akaye."
262,àŋkaw,a species of river-fish.
262,kàwá,"Ak. s. ekaa. - akawá, s. akaa."
262,aŋkàwá,Ak. (Akp.) s. aŋkaa.
262,o-káwu,"Ak. okáwuo, name of a tree, (sare mu dua bi) from which ammoniac is obtained; s. the foll."
262,kǎwu,"kǎu [Marewa: kǎwua] ammoniac, a resinous gum brought from the interior, of a pungent taste, like gyakisi, used as medicine or put into snuff."
262,ŋkà-yám',"inf. refreshment; cf. yam'. woŋ ntam'. Prov. 15,18."
262,kaká,"red. v. [inf. ŋ-] 1. frq. of ka, to bite; to sting; ntontom keka me, the mosquitoes sting me; - F. to frighten. - 2. to itch, to cause a particular uneasiness in the skin, which inclines the person to scratch the part; me nsa hō keka me, mihūane, my hand itches, I scratch it. Syn. ye hene. - pr. 3652. - keka mu = kekaw mu."
262,keká,"red. v. 1. frq. of kā, to touch. - 2. to stir, move: ade no keká ne hō, the thing moves; òkeká ne hō, obenyāŋ, he is moving, he will awake. - 3. to adorn, dress (by washing, anointing, putting on clean clothes &c.); to trim; wakeká ne hō sa ayeforo; k. funu, 4. to stain. - 5. to touch, fumble, feel or grope about; ade sāa yeŋ no, yeghū kwaŋ na yekeká. - 6. k. nām, to cut meat and boil it with salt, pepper, okra, tomatoes &c. into frofrow."
262,keká,"red. v., frq. of kā, to speak, relate; to rehearse, repeat."
262,kéká,"irritability; fierceness, ferocity; - óyè k., he is fierce, wild, unruly, intractable, quarrelsome; untameable, irrepressible. Ja. 3,8; abofra yi ye k. = n'ani ye deŋ, denneenney, hyew, wokā asɛm kyere no a, onté, onsuró biara; - n'ani ye kékákéká = n'ani ye hyew, óyè kéká sē. ŋkeká, (F. a-), inf. biting. pr. 1832."
262,ŋkeká(ã),"ŋkekãã-ba, F. = ŋkekãe. pr. 2861."
262,akeká-bóa,"pl. ŋ-, a wild beast, beast of prey."
262,akéká-duru,"akeka-dúru [okekaw aduru] a medicine for tooth-ache, e.g. ginger kekáe = kakae &c."
262,ŋkekáé,"[keká, to touch, stain] stain, blot spot, speck; ntama no áyè (ádáŋ) ŋk. ŋk, aye atade nom'."
262,o-kekáfó,"pl. a-, an irritable, irascible quarrelsome, mischievous, fierce (2 Tim 3,3) person; nea oye keká a, s. aniedeŋ na daa nyinaa onam pe atutuw (ntokwaw) = omaanefó."
262,o-keká-hwé,inf. tasting food; experiment.
262,ŋkekáhó,"inf. [keká hō or ne hō] 1. moving. - 2. addition, what is added"
263,keká,"bite; to sting; ntontom keka me, the mosquitoes sting me; -F. to frighten. - 2. to itch, to cause a particular uneasiness in the skin, which inclines the person to scratch the part; me nsa hō keka me, mihūane, my hand itches, I scratch it, Syn. ye hene. - pr. 3652. - keka mu = kekaw mu."
263,"keká, red. v.","frq. of kā, to touch. - 2. to stir, move: ade no kekā ne hō, the thing moves; ɔkekā ne hō, ɔbenyāŋ, he is moving, he will awake. - 3. to adorn, dress (by washing, anointing, putting on clean clothes &c.); to trim; wakekā ne hō se ayeforo; k, funu, pr. 1536. - 4. to stain. - 5. to touch, fumble, feel or grope about; ade sāā yeŋ no, yeŋhū kwaŋ na yekekā. - 6. k. nām, to cut meat and boil it with salt, pepper, okra, tomatoes &c. into frofrow."
263,"kekā, red. v.","frq. of kā, to speak, relate; to rehearse, repeat."
263,"kéká, irritability; fierceness, ferocity;","ɔyé k., he is fierce, wild, unruly, intractable, quarrelsome; untameable, irrepressible. Ja. 3,8; abofra yi ye k. = n'ani ye hyew, denneenney, hyew, wokā asem kyere no a, ɔnté, onsuró biara, ɔmferé biara; - n'ani ye kékékékā = n'ani ye hyew, ɔyé hyew, oye kékā sé. ŋkeká, (f. a-), inf. biting. pr. 1832."
263,"ŋkeká(ā), ŋkekáā-ba, F.",= ŋkekāe. pr. 2861.
263,"akekà-bóa, pl. ŋ-","a wild beast, beast of prey."
263,"akéka-duru, akéka-dúru","[ɔkekaw aduru] a medicine for tooth-ache, e.g. ginger."
263,kekaé,"kakae, bugbear &c."
263,ŋkekáe,"[kekā, to touch, stain] stain, blot, spot, speck; ntama no áyè (ádáŋ) ŋk., ŋk. ayè atade nom'."
263,"ɔ-kekáfo, pl. a-","an irritable, irascible, quarrelsome, mischievous, fierce (2 Tim. 3,3) person; nea ɔye kekā a, s. anieden, na daa nyinaa onam pe atutuw (ntɔkwaw) = ɔmaane-fó."
263,"ɔ-keká-hwé, inf.",tasting food; experiment.
263,"ŋkekáhó, inf.","[kekā hō or ne hō] 1. moving. - 2. addition, what is added, cf. ŋkāhō, mfākāhō; supplement, appendix. - 3. dressing, adornment; cf. ahōkekāde."
263,"kékákékā, red.","kéká, q. v."
263,"kekänā, a. rough, uneven;",syn. wēserekaa; e. g. ɔfasu k.; cf. kekrakekra.
263,"akeka-nám, F.",meat.
263,"akeká-nám, a jumping insect.",[pion.
263,"akékàntwére, akak..., shah..., pl. ŋ-",meat.
263,"kekárè, red. v.","to take up something great; to try, attempt, undertake, dare, venture; ɔkekárè dáŋ, he lays the foundation of a large house; ɔk. adwúma sè ɔbeyé è, ɔntumí n'yé, when he tries to work, he cannot; wakékàrè n'ani se ɔbeba me ade, he purposed beating me, determined to beat me; wakékàrè n'anim se ɔbetumi abu dáŋ no, nso ontumi, he presumed that he could pull down the house, but was not able to do it; ɔkekare n'anim repe me ayaw me, he ventures to scold me; ɔk, atoro mā me, he is so bold as to frame a lie against me or to impute to me a lie. - Cf. kare, v."
263,"ɔ-kekáre-máfó, pl. a-","calumniator; cf. obomāfo; atoro k., forger of lies. Job 13,4."
263,"kekáw, red. v.","1. frq. of kaw, k. ŋhwi so. pr. 2013. - 2. kekaw mu, to bark, yelp (ɔkramaŋ k, mu); to cry, scream; abofra no resū na ɔkekáw mu sè: ee, owura, hwe nea woreye me! cf. bobom'; to howl, yell. - ŋkekaw-mú, inf. howling, yelling."
263,"ɔ-kékaw, Ak. okáka, L.","anom ana esē mu k., tooth-ache = adesē, bōadnam; etutu sē. pr. 2829. - 2. tirim k., a certain head-ache; épā tí. - 3. ani-wam' k., inflammation of (the membranes of) the eye, which may cause blindness or swelling of the face. - 4. nsa hō k., the whitlow, an inflammation and suppuration of the finger; ekum wo awerew. - 5. gonorrhea."
263,"akeká-wére, a disease which discolours the skin.",the skin.
263,"akekàwéré, akak..., pl. ŋ-","gad-fly, horse-fly, (?), s. ɔteŋ."
263,"kèke, [Gā]","= ɔkwa, ŋkō."
263,"o-kéke, o-kékeku, pl. a-",= kese; e. g.
264,dùa,"keke, a large tree; onipa kɛkɛku, a tall man, giant."
264,"kekem, F.","kekaw mu, to cry. Mt. 14, 26. 20, 30 f."
264,kɛkrɛkɛkrɛ,a. rough (of leaves with a rough surface).
264,kɛkrɛ,As. = kyɛkyɛre.
264,o-kɛkrɛbɛsi,a certain tree.
264,"kɛm', F.","kaw mu, to cry. Mt. 14, 30. 27, 46.50. Mk. 1, 23."
264,kɛŋ,"ŋkɔ, ŋkutoo; woŋ hɔ da ne ŋkɔ ara kɛŋ so, they trust only in him."
264,kɛŋŋ,"adv. expressing the sound of a bell; ɛdɔŋ bɔ k., the bell tinkles, rings."
264,kɛ̃nã,"s. krã, kãna."
264,kɛnɛmaa,"a. thin, slender; kotokurodu ayaase ye k., the k. has a slender waist."
264,akeŋkaá,"akeŋkàwá; Okw. akeŋkaadwéaa, - dwéawa = aŋkaa."
264,keŋkáŋ,"red. v. 1. frg. of kaŋ, to count, tell; to read. - 2. wòkeŋkaŋ sú-dwóm, they wait, set up a lamentation (for the dead)."
264,o-keŋkáŋ,inf. reading = ŋhoma-kaŋ.
264,keŋkáŋ-hómã,"reading-book, reader; primer, spelling-book. - o-keŋkáŋŋkyɛreweé, -nsɛŋkyerɛné, printed letters, cf. ntintimii."
264,o-keŋkáŋfó,"pl. a., one who reads, reader."
264,kɛŋkɛŋkɛŋ,"kɛŋkrenŋ, s. kyeŋ.., kyeŋkyereŋŋ."
264,ŋkɛnseŋ,ohĩani; eye ɛfene.
264,kenté,"pl. ŋ-, country cloth, a home-made negro-dress, consisting of a number of narrow stripes of cotton-cloth sewed together. Diff. kinds, s. ntama. Cpds. with adj. kentegów, kentepá &c."
264,kɛntɛŋ,"kɛntɛŋ, v. to spread out, straddle, straddle = kantaŋ; gye.. k. so, to occupy much space. Lk. 13, 7. - Wagye ŋhoma pii no ak. so kwa, he has accumulated those many books to no purpose; wagye nnipa (no) ak. woŋ so, he rules absolutely, does not allow any interference."
264,kɛ̀ntɛŋŋ,"a. & adv. straggling; straddling; broad, wide; swollen; s. adwokú."
264,kɛntɛŋ,"pl. ŋ-, wicker-basket; nnuaa na wode ywene; cf. kyerɛŋkyɛ, pirebi, sé-séa, kyɛŋkyɛŋ."
264,kentɛŋkɛntɛŋ,"v. to convulse, wriggle."
264,akɛntɛŋkɛntɛŋ,"v. n. a children's disease, fits, convulsions."
264,ŋkɛntɛŋ-só,inf. great influence; oppression; syn. ŋhyeso.
264,akɛntɛŋŋuá,"akantaŋŋuá, Ak. ...ŋwa, pl. ŋ- [agua a ekɛntɛŋ] a stool or chair with straddling legs. pr. 1526."
264,kentewá,"pl. ŋ, dim. of kenté."
264,ker,"v. F. = kari, to weigh &c."
264,kɛ̃rɛ,"kere, kɛrebeŋŋ..., s. kyere, kyerebeŋ..."
264,kerefu(w)a,"pl. ŋ-, F. an egg; s. kesua."
264,kerefuá,"a piece of board fixed in the corner of a room, to place things upon; cf. kyerebiá-só, kyéresó."
264,ŋkeresia,"(a-), the date-palm, date-tree, Phoenix dactylifera."
264,ŋkeresiá-kyéw,(a-). a hat made of the leaves of the date-palm.
264,keresua,"pl. ŋ-, F. = kesua."
264,ŋkésaa,"s. ŋkésɛwa. - késáw, s. kasíaw."
264,kesé,"Ak. kèsés, pl. a-, akesé-akèsé, 1. great, grand, majestic; large; big, stout. pr. 1658; kese n'ara, F. very large, very or exceeding great. Mt. 2, 10. 7, 27. - syn. bánsoŋ, bánteŋŋ, kòkūroo, kàkraa, kákrasaw, kátabaŋ, kúnini, tí-tiriw; kòtii, kàntaŋŋ, kùntaŋŋ, wii; pètepon, kyémadú; -poŋ; v. ső. - 2. loud (of ɛnnɛ, voice)."
264,kesé,"adv. greatly, strongly, very much, in a high degree &c.; syn. sέ, pii &c. - mframa bɔ k., the wind blows violently."
264,kɛsén'ara,"F. exceedingly. Mk. 5, 23. 15, 14."
264,o-kesé,"n. greatness, largeness, stoutness; - ne k. no, principally, mainly, chiefly."
264,o-kesé,"Ak, okèsés, a great man; - a large, big or stout person or animal."
264,akese-dze,"F. [ade kese] a great deed, deed of renown; (heroic) feat, noble achievement, exploit (also in a bad sense)."
264,késɛe,"késɛkese, a. dry, arid; syn. v. wo (opp. fòkyee, fòsɔɔ, wet, moist; v. fɔw); asàse késɛe, the dry land (opp. ɛpo, the sea); fam' ayɛ or awo kesee, the ground has become perfectly dry."
264,késɛem',"kesee-fãm't, in the arid zone; in the south; south. Ezek. 21, 2.3; cf. nifã 4."
264,késɛkese,"wosow or ye k., to rattle; ase no ye k.; s. atirimkésɛkese."
264,késɛnɛkésɛnɛ,"késɛnɛkésɛnɛ, s. kesr..."
264,késɛnɛnene,"ne tirim ye no k., he (prop. his head) is dizzy, confused, bewildered, perplexed, puzzled. Acts 2, 12. 5, 24."
264,késɛ(w),"tu k., to emaciate, become tabid, lean and pale (as wasted by tabes, consumption or another sickness); < kyɛŋkyɛŋ; to grow or turn pale; watu k. fitaa = wafɔŋ aye fitaa, he has pined away, become tabid or worn out so that he is quite pale; n'anim atu k., he looks pale from anxiety and fear; asɛm bi aba wo so na wo anim apatuw ahoa. Isa. 29, 22."
264,ŋkésɛwa,the unripe fruit(s) of the bɔrofere.
264,ŋkésɛwa,"ŋkesaa, a certain shrub; its fruit."
264,kesé-yé,"inf. greatness, majesty."
264,kesíw,v. to belch; okesíw.
264,kési,"a roll of tobacco, rolled tobacco, orig. from Portugal; s. taa."
264,Okési-brɔfo,"Potogési-brɔfɔ, the Portuguese."
264,kesrékèsré,"kesɛnɛkésɛnɛ, a kind of gum or resin obtained from the abɔntɛre plant; abɔntɛre hama mu nsu a akyɛŋ."
264,kesrékèsré,"kesɛnɛkésɛnɛ, a certain tree. pr. 1538."
264,késuú,[Ger. käse] cheese.
264,kesuá,"kesuwá, pl. ŋ-, F. k(y)erefu(w)a, k(y)eresu(w)a, an egg. pr. 882; to or tow (ŋ)k., s. to v. 3; wòbɔ ŋk. tafo, they are on a friendly, familiar, intimate footing, cf. di 79. 82. 83; - kesua-hóno, egg-shell."
264,keté,"pl. a-, a mat, the usual bed of the natives. pr. 798 f. 2236. Diff. kinds: ntómma or mpaá, apãá, aberewá, boadekã̃ã, gó-kete. - bɔ, bow or ŋwene k., to weave, plait a mat; sεw, to spread out, bobow k., to roll up the mat; cf. sεw; - kã..to k, so, to cause one to keep one's bed; cf. kã 49; woamfa asɛm no aŋhye or anto k. ase anna, they took up"
265,"kɛ́see, kɛ́sekese","de ŋwene; cf. kyeréŋkyé, pirebi, sé-, kyéŋkyéŋ."
265,ɛŋkɛntɛ́ŋ,"v. F. to convulse, wriggle."
265,teŋkɛntɛ́ŋ,"v. n. a children's disease, fits, convulsions."
265,teŋ-só,inf. great influence; oppression; syn. ŋhyeso.
265,"teŋŋuá, akantaŋŋuá","Ak. ...ŋwa, pl. [agua a skentɛŋ] a stool or chair with straddling legs. pr. 1526."
265,ɛwá,"pl. ŋ-, dim. of kenté."
265,v. F.,"kari, to weigh &c."
265,"kere, kɛ́rebeŋ...","s. kyere, kyerebeŋ..."
265,tu(w)a,"pl. ŋ-, F. an egg; s. kesua, [tuá, a piece of board fixed in the corner of a room, to place things upon; kyerebiá-só, kyérésó."
265,esia,"(a-), the date-palm, date-tree, Phoenix dactylifera."
265,esiá-kyéw,(a-). a hat made of the leaves of the date-palm.
265,sua,"pl. ŋ-, F. = kesua."
265,aa,"s. ŋkɛ́sewa. - kɛ́sáw, s. kasíaw."
265,Ak. kɛ́sɛe,"a., akɛsé-akɛsé, 1. great, grand, majestic; large; big, stout."
265,1658,"kese n'ara, F. very large, by or exceeding great. Mt. 2,10. 7,27."
265,"ɛ. n. greatness, largeness, stoutness;","e k., no, principally, mainly, chiefly."
265,é-dze,"[ade kɛse] a great deed, deed of renown; (heroic) feat, noble achievement, exploit (also in a bad sense)."
265,"e, kɛ́sekese","a. dry, arid; syn. v. (opp. fòkyee, fòsɔɔ, wet, moist; v. v); asase kɛ́see, the dry land (opp. o, the sea); fam' aye owo kesee, ground has become perfectly dry."
265,kɛ́seem,"kesee-fãm't, in the arid zone; in the south; south. Ezek. 21,2.3; cf. nifã 4."
265,kɛ́sekɛse,"wosow or ys k., to rattle; ase no ye k.; - s. atirimkɛsekɛse."
265,kɛ́sɛnɛkɛ́sɛne,"kɛ́sɛnɛkɛ́sɛnɛ, s. kesr..."
265,"kɛ́sɛnɛnene, kɛ́sɛrɛnene","ne tirim yɛ no k., he (prop. his head) is dizzy, confused, bewildered, perplexed, puzzled. Acts 2,12. 5,24."
265,kɛ́se(w),"tu k., to emaciate, become tabid, lean and pale (as wasted by tabes, consumption or another sickness); < kyɛŋkyɛŋ; to grow or turn pale; watu k. fitaa = wafoŋ aye fitaa, he has pined away, become tabid or worn out so that he is quite pale; n'anim atu k., he looks pale from anxiety and fear; asem bi aba wo so na wo anim apatuw ahoa. Isa. 29,22."
265,ŋkɛ́sewa,the unripe fruit(s) of the bõrofere.
265,"ŋkɛ́sewa, ŋkɛsaa",a certain shrub; its fruit.
265,kɛ́si,"inf. greatness, majesty."
265,"kesíw, v.",to belch; okesíw.
265,"kɛ́si, a roll of tobacco, rolled tobacco,",orig. from Portugal; s. taa.
265,Okɛesi-brɔfo,"Potogéesi-brɔfɔ, the Portuguese."
265,"kesrɛ́kɛsrɛ, kesɛ́nekɛsɛne","a kind of gum or resin obtained from the abónture plant; abónture hama mu nsu a akyeŋ. kesrɛ́kɛsrɛ, kesɛ́nɛkɛsɛnɛ, a certain tree. pr. 1538."
265,kɛ́suú,[Ger. käse] cheese.
265,"kesuá, kesuwá, pl. ŋ-, F. k(y)erefu(w)a, k(y)eresu(w)a, an egg. pr. 882; to or tow (ŋ)k., s. to v. 3; wobo ŋk., tafo, they are on a friendly, familiar, intimate footing, cf. di 79. 82. 83; - kesua-hóno, egg-shell.",
